Gene	Value
OR51B4	0.8551501315590392
OR51B5	0.7968186039306361
OR51B6	0.03275421761338392
OR51D1	1.4856639839027688
OR51E1	4708.906651455627
OR51E2	19471.760506115985
OR51F1	0.5732278285089523
OR51F2	1.192772016715222
OR51G1	0.23653459216844486
OR51G2	0.29544575143146523
OR51I1	0.14722953103241276
OR51I2	0.0307421451787965
OR51L1	0.3290899241612126
OR51M1	0.048966878192261025
OR51Q1	0.17193545890744702
OR51S1	1.49377031419333
OR51T1	2.57889645565588
OR51V1	0.01006036217303689
OR52A1	0.025711964092327955
OR52A5	0.027162977867179645
OR52B2	0.09592168394993461
OR52B4	0.08429422689996807
OR52B6	0.2735644637047657
OR52D1	0.22403652685351744
OR52E2	0.007042253521130813
OR52E4	0.07725197337866263
OR52E6	0.1937393592322789
OR52E8	0.005030181086518445
OR52H1	0.1777588608575078
OR52I1	1.9220515400098708
OR52I2	1.1330869834392636
OR52J3	0.0247059278749594
OR52K1	0.07355672496511752
OR52K2	0.23578006500541224
OR52L1	0.12219470670174881
OR52M1	0.15258860857451104
OR52N1	0.10687200123823717
OR52N2	0.36670020120642627
OR52N4	4.401621266067071
OR52N5	0.20559897848635147
OR52R1	3.9323634112439083
OR52W1	0.12051153072279111
OR56A1	0.013639529484603851
OR56A3	0.303745550223577
OR56A4	0.02068178300573466
OR56A5	0.10485992880364974
OR56B1	0.4359952019810777
OR56B4	2.2590156322562915
OR5A1	0.008048289738424523
OR5A2	0.0030181086519060775
OR5AC2	0.010621420832697771
OR5AK2	0.009054325955743181
OR5AN1	0.007042253521130813
OR5AP2	0.03230924005582594
OR5AR1	0.01006036217303689
OR5AS1	0.010621420832697771
OR5AU1	2.5330831140805565
OR5B12	0.6214208326885244
OR5B17	0.0
OR5B2	0.7012265903103573
OR5B21	0.08328819068267437
OR5B3	0.002012072434607378
OR5C1	0.2945751431657559
OR5D13	0.007042253521130813
OR5D14	0.001006036217303689
OR5D16	0.001006036217303689
OR5D18	0.002012072434607378
OR5F1	0.0030181086519060775
OR5H1	0.006036217303812155
OR5H14	0.0030181086519060775
OR5H2	0.09390961151534719
OR5H6	0.1807576226589844
OR5I1	0.0030181086519060775
OR5J2	0.010621420832697771
OR5K1	0.3800108342368474
OR5K2	1.3793723881759192
OR5K3	0.020236805448076885
OR5K4	0.001006036217303689
OR5L1	0.002012072434607378
OR5L2	0.002012072434607378
OR5M1	0.01006036217303689
OR5M10	0.011066398390355548
OR5M11	0.295368364031344
OR5M3	0.005030181086518445
OR5M8	0.006036217303812155
OR5M9	0.019675746788416004
OR5P2	0.2451826342670899
OR5P3	0.32891580250657376
OR5R1	0.001006036217303689
OR5T1	0.028169014084473355
OR5T2	0.05130784708247816
OR5T3	0.030181086519060776
OR5V1	0.015090543259555337
OR5W2	0.0030181086519060775
OR6A2	0.17116158489400982
OR6B1	0.034321312490413355
OR6B2	0.23554790280155571
OR6B3	0.12722488778821736
OR6C1	0.0030181086519060775
OR6C2	0.10586596502094345
OR6C3	0.016096579476873995
OR6C4	0.0030181086519060775
OR6C6	0.005030181086518445
OR6C65	0.004024144869224736
OR6C68	0.005030181086518445
OR6C70	0.04393669710579247
OR6C74	0.022248877882689252
OR6C75	0.026718000309621664
OR6C76	0.004024144869224736
OR6F1	0.6375174121657228
OR6K2	0.008048289738424523
OR6K3	0.007042253521130813
OR6K6	0.001006036217303689
OR6M1	0.02269385544034703
OR6N1	0.0030181086519060775
OR6N2	0.0030181086519060775
OR6P1	0.002012072434607378
OR6Q1	0.01911468812878007
OR6S1	0.04035752979417562
OR6T1	0.11012227209422429
OR6V1	0.015090543259555337
OR6X1	0.006036217303812155
OR6Y1	0.001006036217303689
OR7A10	0.01263349326731014
OR7A17	0.014645565701897558
OR7A5	16.367667543722487
OR7C1	15.271707166085788
OR7C2	0.04393669710579247
OR7D2	10.799605324264927
OR7D4	0.0247059278749594
OR7E24	0.07065469741516466
OR7G1	0.0030181086519060775
OR7G2	0.025266986534520485
OR7G3	0.007042253521130813
OR8A1	0.2166460300264272
OR8B12	0.019675746788416004
OR8B2	0.02973610896150279
OR8B3	0.01006036217303689
OR8B4	0.004024144869224736
OR8B8	0.001006036217303689
OR8D1	0.2947105711190866
OR8D2	0.019675746788416004
OR8D4	0.042369602228763036
OR8G5	0.09793375638452205
OR8H1	0.001006036217303689
OR8H2	0.006036217303812155
OR8H3	0.002012072434607378
OR8I2	0.002012072434607378
OR8J1	0.001006036217303689
OR8J3	0.002012072434607378
OR8K1	0.052546045503877876
OR8K3	0.002012072434607378
OR8K5	0.006036217303812155
OR8S1	0.07814192849402808
OR8U1	0.002012072434607378
OR9A2	0.05444203683653703
OR9A4	0.1408644172730208
OR9G4	0.005030181086518445
OR9G9	0.002012072434607378
OR9I1	0.007042253521130813
OR9K2	0.005030181086518445
OR9Q1	0.06707553010379727
OR9Q2	0.01263349326731014
ORAI1	713.540202755
ORAI2	1751.5935114530234
ORAI3	2550.327174585863
ORC1	50.66493189904146
ORC2	1014.9649435079396
ORC3	1212.7367280583971
ORC4	1589.7979995336905
ORC5	1650.9518263389373
ORC6	75.6161004487489
OTC	1.11584893979
OXA1L	4718.32235722
OXCT1	3364.722314651865
OXCT2	54.95339343745127
OXSM	581.956914564
OXTR	107.00711964091484
P2RX1	633.198556723913
P2RX2	208.0780838880748
P2RX3	0.23554790280129684
P2RX4	1993.6903730074587
P2RX5	141.94052159107338
P2RX6	49.370937161519805
P2RX7	112.24438941329265
P4HA1	2509.71473069399
P4HA2	1296.4612869528994
P4HA3	300.8270585047536
PAFAH1B1	6645.80397770156
PAFAH1B2	1063.1148042083623
PAFAH1B3	1355.1419505499139
PAFAH2	1678.5338569849214
PAH	84.2840311097
PAICS	6268.91471908
PAK1	2583.3007467860966
PAK2	5454.689289586593
PAK3	70.72869911777424
PAK4	7236.727073984848
PAK6	849.5278128376444
PANK1	195.6497639685341
PANK2	993.2214951265265
PANK3	1315.6096772955684
PANK4	1191.1542524386318
PAPSS1	5837.954302739693
PAPSS2	697.1736960203069
PARD3	2391.60774261
PARD6A	300.30285559543915
PARD6B	349.75210880812836
PARD6G	719.8804364664323
PARP1	8685.782715530706
PARP2	709.5937354904744
PARP3	1059.1254836717126
PARP4	3376.599191302957
PARVA	6560.370337411319
PARVB	1062.055157869652
PARVG	253.3731813958789
PAX8	538.129082185
PC	2609.95201981
PCBP1	16583.66669240296
PCCA	2161.045747756663
PCCB	3548.347662123337
PCK1	13.059259402574869
PCK2	1611.9705927871325
PCLO	1110.4302546
PCNA	2446.91818217
PCYOX1	9239.48626374
PCYT1A	792.0005997529364
PCYT1B	121.20948769506357
PCYT2	2411.24949698
PDCD1	49.1843174431
PDCD1LG2	70.1170871382
PDE10A	664.5021475010739
PDE11A	1257.2545078158446
PDE1A	286.73100139244826
PDE1B	100.17534050448775
PDE1C	75.25336635179922
PDE2A	810.3417427616253
PDE3A	606.3133222407807
PDE3B	2460.8293607771407
PDE4A	922.3905742137691
PDE4B	3019.526447139757
PDE4C	49.90847005110604
PDE4D	3031.7398779231103
PDE5A	6260.985829979189
PDE6A	29.126721869744568
PDE6B	156.80065005421912
PDE6C	0.31637904349174545
PDE6D	753.4914873865941
PDE6G	11.511685497605457
PDE6H	0.694629314348259
PDE7A	1447.394058390691
PDE7B	539.0741758237011
PDE8A	1106.3070345151198
PDE8B	1721.72363023955
PDE9A	6164.008338501188
PDGFA	2079.4922032185286
PDGFB	631.513368670546
PDGFC	1932.121943199295
PDGFD	1151.6098901099724
PDGFRA	1674.6205078525668
PDGFRB	4526.3453412781355
PDHA1	3174.6751226576966
PDHA2	0.04594876954031818
PDHB	3352.0427371926457
PDIA4	17591.9959991
PDPK1	3673.94213434
PDSS1	168.44017121959808
PDSS2	1866.3590195001984
PDX1	2.75145101377
PDXK	5307.30807924
PDXP	571.2906552780166
PECAM1	1302.36267606
PEMT	1240.45573441
PERP	13788.6342671
PFAS	1242.55471289
PFKFB1	5.603641077208519
PFKFB2	1136.118276
PFKFB3	2705.0367783578795
PFKFB4	553.6417156778118
PFKL	9327.19596422922
PFKM	3197.910275490524
PFKP	4467.090311080255
PGAM1	6887.996401487012
PGAM2	158.24703993156314
PGAM4	104.16719548028927
PGD	4518.99941959
PGF	483.26824408038203
PGK1	14374.76747019726
PGK2	0.9508590001537247
PGLS	3047.16746634
PGM1	4982.578451472846
PGM2	1517.5438786571535
PGM2L1	852.068100913
PGM3	3345.1574851
PGP	763.023119486
PGR	955.366733284
PGS1	1028.23884306
PHF5A	979.6399938106288
PHGDH	8558.0642122
PHKA1	1403.5159998423605
PHKA2	2074.4570763052825
PHKB	6705.72780916263
PHKG1	48.87834700511808
PHKG2	1618.7855788567915
PHOSPHO1	26.0915686426
PHOSPHO2	395.7632883839835
PHYKPL	1265.90152453
PI4K2A	1718.289556967924
PI4K2B	1675.379720635593
PI4KA	5982.30722799855
PI4KB	5246.540338197933
PIDD1	817.396629779
PIK3C2A	4198.77205540967
PIK3C2B	1408.1409804955126
PIK3C2G	202.71815508423563
PIK3C3	1398.22455889
PIK3CA	919.7102615687127
PIK3CB	3016.4801114391603
PIK3CD	550.0229242750314
PIK3CG	128.76280761506408
PIK3R1	5651.489572064595
PIK3R2	4017.4520004752076
PIK3R3	2368.021126763441
PIK3R5	178.44041170051167
PIKFYVE	2887.46399551
PIP4K2A	1201.6908953741265
PIP4K2B	4842.079612290042
PIP4K2C	3030.7154852158305
PIP5K1A	2587.9492145170984
PIP5K1B	291.1767721714339
PIP5K1C	4846.697666767484
PIP5KL1	40.37869524839094
PIPOX	171.616545426
PISD	1392.85727829
PKLR	2.9869729917975953
PKM	37593.53375949647
PKMYT1	142.165669401
PLA2G10	27.029639374708637
PLA2G12A	4233.878888717438
PLA2G12B	0.39922225661615013
PLA2G15	1046.6904310483687
PLA2G16	1445.3528285078298
PLA2G1B	2.2504062838531915
PLA2G2A	48299.828794250905
PLA2G2C	0.3854859928800358
PLA2G2D	69.89452097179698
PLA2G2E	0.008048289738455852
PLA2G2F	18.083404271792794
PLA2G3	19.91932363410461
PLA2G4A	1169.9548637951107
PLA2G4C	728.9328857738849
PLA2G4D	604.0598978474543
PLA2G4E	5.375444977553479
PLA2G4F	1677.1145333544957
PLA2G5	496.7464014853872
PLA2G6	1382.4589653317812
PLA2G7	2328.366642151322
PLB1	152.14910617467922
PLCB1	1647.4880242981935
PLCB2	347.0560865188533
PLCB3	1997.265825717949
PLCB4	1595.6999110057247
PLCD1	1200.5348436762984
PLCD3	1362.6297593226848
PLCD4	257.38757545257346
PLCE1	500.74433678969285
PLCG1	3436.2342197375588
PLCG2	395.11704844361236
PLCH1	173.5027279058496
PLCH2	1304.012323941598
PLCZ1	0.219025692617
PLD1	490.17263194446343
PLD2	2045.2539854491542
PLD3	12854.290656225241
PLD4	253.76696718739902
PLIN1	66.254140226
PLK1	150.457959294
PLN	1611.5285366
PLOD1	7280.541808570297
PLOD2	1515.877882689739
PLOD3	2940.8597740335213
PLPP1	24329.63980572719
PLPP2	2459.7721714894406
PLPP3	7187.327019793562
PLRG1	1815.12618016
PLTP	3141.09783702
PMAIP1	248.565759944
PMM1	2197.7096424733336
PMM2	2419.8802429966663
PMVK	2766.51149203
PNLIP	5.926868905740165
PNLIPRP1	0.028169014084502435
PNLIPRP2	0.4071544652532244
PNLIPRP3	0.9521165454270254
PNMT	333.279503947
PNP	1207.37972063
PNPLA2	4988.50164448
PNPLA3	2.8906895217465793
PNPLA4	1265.04353041
PNPLA6	2751.627166839739
PNPLA7	3524.9969625293857
PNPO	2670.52041093
PNPT1	1210.08655781
POLA1	876.7159301961331
POLA2	633.908005727
POLB	1530.59071738
POLD1	729.608013465
POLD2	5968.904561982221
POLD3	753.4118944426067
POLD4	4869.10066166
POLE	1814.27896223
POLE2	69.28968039
POLE3	3060.56926172
POLE4	1174.54107336
POLL	1693.95312181
POLR1A	1739.526776042493
POLR1B	1183.245279364818
POLR1C	1092.7713008789563
POLR1D	4657.751025384869
POLR1E	1273.2620724364701
POLR2A	11663.139742278956
POLR2B	4794.607622851297
POLR2C	3712.4497368842267
POLR2D	1096.9845418691834
POLR2E	6673.883203061994
POLR2F	1726.0572308816697
POLR2G	2526.312741838743
POLR2H	1949.057789039594
POLR2I	1364.3548444486044
POLR2J	2967.467980960227
POLR2J2	851.3351216910833
POLR2J3	2762.1760337053524
POLR2K	2113.61619718159
POLR2L	4489.975835780913
POLR3A	1316.1282231852886
POLR3B	782.3602770483203
POLR3C	890.0458133448584
POLR3D	805.1048405837233
POLR3E	2338.2736805470768
POLR3F	574.1384073673461
POLR3G	100.00630707311113
POLR3GL	1189.0718155094496
POLR3H	3248.0992348338223
POLR3K	867.0524299638497
POMC	51.1872775112
PPA1	5409.824736884667
PPA2	3447.940837332198
PPARA	2077.38463473
PPARD	2751.83862792
PPARG	392.881577929
PPARGC1A	525.857703916
PPAT	689.157754218
PPCDC	619.284746943
PPCS	3371.92667544
PPIE	2332.26028537
PPIF	2589.55993654
PPIH	861.538790435
PPIL1	1454.91015323
PPM1D	675.650479802
PPOX	726.448675128
PPP1CA	9492.36167389422
PPP1CB	28927.450328103303
PPP1CC	6970.814038064681
PPP1R12A	5730.317713969968
PPP1R12B	20676.842326040984
PPP1R12C	4628.484271010815
PPP1R1B	11890.5605179
PPP1R3A	32.21335706545809
PPP1R3B	3920.294575138587
PPP1R3C	1186.5206237419693
PPP1R3D	943.8839080631502
PPP1R3E	273.6712666378512
PPP1R3F	275.16798870116486
PPP2CA	6741.341950734975
PPP2CB	4942.1798289614935
PPP2R1A	19700.50207707911
PPP2R1B	1630.4998645718977
PPP2R2A	2652.438841894646
PPP2R2B	95.61588763342108
PPP2R2C	1183.8522094092154
PPP2R2D	2094.2698305184103
PPP3CA	19660.74404116893
PPP3CB	3867.5948963081446
PPP3CC	849.0758851166411
PPP3R1	3601.2746478960817
PPP3R2	3.5685265438626086
PPP4C	3555.6768812838704
PPP4R3A	3586.5082224099247
PPP4R3B	4676.966181706204
PPT1	8442.521533038067
PPT2	830.7301004100774
PQBP1	3304.33394598
PRCP	5755.21525306
PREP	2026.7819223
PRIM1	225.42624980571645
PRIM2	2014.53708791
PRKAA1	4933.248761812564
PRKAA2	1210.408199198242
PRKAB1	1603.6511182455843
PRKAB2	1685.5440914723374
PRKACA	4867.334255530745
PRKACB	4995.699059738095
PRKACG	0.49862637362545764
PRKAG1	3199.8358820340286
PRKAG2	2587.955056884289
PRKAG3	10.607330134692747
PRKAR1A	13568.578973846516
PRKAR1B	1022.4723920449641
PRKAR2A	962.4466800795578
PRKAR2B	1547.669962079602
PRKCA	2918.097024443602
PRKCB	1216.4920677876867
PRKCD	6354.734890088964
PRKCE	469.65543259377375
PRKCG	1.4995743692859964
PRKCH	2419.075839644557
PRKCI	3720.833887945013
PRKCQ	99.67866816252011
PRKCZ	1985.3487225249874
PRKD1	2747.9417079384157
PRKD2	3192.5120724356107
PRKD3	1974.914854515974
PRKDC	8279.38258397
PRKG1	272.86770623744104
PRKG2	473.59377418355905
PRL	0.292350255378
PRLR	1113.38496363
PRMT1	5823.01480034
PRODH	161.129739978
PRODH2	0.0725506887479
PRPF18	961.592799296
PRPF19	9918.77279059
PRPF3	1574.58709952
PRPF31	3192.24570074
PRPF38A	2069.6905084384994
PRPF38B	2740.2831605015003
PRPF4	1843.88997446
PRPF40A	4338.735393128706
PRPF40B	978.5298912712942
PRPF6	7846.81715292
PRPF8	19177.2347547
PRPS1	2321.0119950440167
PRPS1L1	1.1871614301173932
PRPS2	4367.124729141872
PSAT1	1684.57773564
PSPH	790.506848785
PSTK	151.643843832
PTAFR	101.44896300891155
PTCH1	1779.54569726
PTDSS1	4112.60176443
PTDSS2	1796.58222411
PTEN	4594.95078161
PTGDS	13520.510718187103
PTGER1	9.762091781463079
PTGER2	543.3996478856894
PTGER3	322.5817584345713
PTGER4	551.641212662094
PTGES	3162.7247330135456
PTGES2	2455.569145638813
PTGES3	13853.23051772817
PTGFR	326.804229221124
PTGIS	3225.96875484
PTGS1	2849.766367427913
PTGS2	8464.993015772088
PTK2	5486.9419401
PTK2B	3382.64688129
PTPN1	3490.81705618
PTPN11	6918.39523681
PTPN6	1895.49396378
PTPRB	1593.85392664
PTPRC	1234.66295852
PTPRF	36604.9542267
PTPRJ	3669.62618016
PTPRM	3720.81672729
PTS	963.603389568
PTTG1	171.20505726641846
PTTG2	1.6550456585642441
PUF60	7390.56465717
PVR	2706.89999613
PVRL1	3392.00980885
PVRL2	11265.7310091
PVRL3	1099.36437858
PXN	7990.58534534
PYCR1	8135.56906823607
PYCR2	3921.6406345639302
PYGB	23904.171423733962
PYGL	1906.0582920597574
PYGM	1405.907947685707
QDPR	3253.76905665
QPRT	577.327290667
RAB13	5948.38386086
RAB3A	360.336441727
RAB3B	1022.38976165
RAC1	13086.357471749378
RAC2	757.0064618468217
RAC3	1037.2468658097514
RAD21	8892.53134364
RAD23A	6951.4332711519355
RAD23B	10962.584429648063
RAF1	6349.352372865585
RAP1A	3871.244950472621
RAP1B	4076.1044729873797
RAPGEF1	4203.51394908
RAPGEF3	1134.7341663450711
RAPGEF4	459.18940566492887
RASGRF1	82.5765748336
RB1	2627.84033044
RBKS	150.148371576
RBL1	183.46124825878047
RBL2	7014.96796277762
RBM17	2808.5694165
RBM22	2273.60493732
RBM25	3998.343987
RBM8A	4268.99161604
RBMX	7673.775963447147
RBMXL1	1935.3939384330786
RBMXL2	1.4128037455462958
RBMXL3	0.0883183717688763
RBX1	2431.34459101
RCAN1	1521.03600449
RCAN2	1795.14701672
RCE1	821.327439251
RCHY1	1292.77191998
RDH10	1442.9352267435415
RDH11	91570.29283605487
RDH12	106.10273177488881
RDH16	429.06811755172305
RDH5	151.96763678189706
RDH8	0.09536062529016845
RELA	5708.774299641293
RELN	717.6090968887823
REN	20.8717497291
RENBP	223.267760409
RETSAT	5763.15322705
RFC1	3481.92984832
RFC2	1103.2787494200916
RFC3	596.940624516274
RFC4	405.42723649592773
RFC5	613.140090543726
RFK	1686.28089692
RFWD2	1969.83700279
RGN	478.032057731
RGS2	7159.24011376
RHEB	2787.72088299
RHOA	22170.4524547
RHOQ	4721.32618422
RIMKLA	487.31156167798514
RIMKLB	939.40165106
RIMS2	190.297186968
RIPK1	2144.0248607
RNASEH2A	564.315759944
RNASEH2B	1021.48214286
RNASEH2C	2499.51487463
ROCK1	3701.1021126748087
ROCK2	2444.687761185191
RP9	308.502785946
RPA1	5365.580618328614
RPA2	2376.354801886014
RPA3	519.122600990372
RPA4	3.290202754985701
RPE	1744.18913636
RPE65	90.2168975391
RPIA	888.006732704
RPRM	278.356310943
RPS6	101407.541857
RPS6KA1	3909.062761174261
RPS6KA2	3980.1138562055326
RPS6KA3	4822.252360315317
RPS6KA6	306.8486108957761
RPS6KB1	1994.1469973699634
RPS6KB2	2613.957127380036
RPTOR	2506.61458424
RRAS	4313.7549141026975
RRAS2	1236.3099558873027
RRM1	2987.6947453961407
RRM2	336.5862289117006
RRM2B	2609.5875058049833
RXRA	5517.2768534238085
RXRB	2920.1468039000906
RXRG	32.96863875559178
RYR1	443.4601648357175
RYR2	1073.6922109589827
RYR3	111.7978834546481
SARDH	539.133609348
SART1	3791.48578007
SAT1	22598.631836430686
SAT2	3127.8967071693137
SC5D	11823.4663558
SCARB1	3022.01799257
SCD	24562.880126872773
SCD5	1704.7025228272287
SCLY	563.600124013
SCP2	10716.9031303
SDC1	8750.950869826267
SDC2	5385.304035757945
SDC3	6231.388639543516
SDC4	7872.961751272273
SDHA	5329.490984351953
SDHB	2884.56957127
SDHC	4462.7497678249165
SDHD	4403.162436152827
SDR16C5	38.85420213580466
SDS	134.0556608888836
SDSL	1049.9817752711165
SEC11A	5299.42435381052
SEC11C	11164.08758318948
SEC61A1	29751.153477812037
SEC61A2	245.31660559516516
SEC61B	5224.49678842
SEC61G	3027.50975081
SEC62	12748.1870067
SEC63	8207.27515091
SELE	1878.46418898
SELL	326.591974926
SELP	740.385157096
SELPLG	495.137033741
SEPHS1	2448.807053857238
SEPHS2	4345.722585512762
SEPSECS	760.751741217
SERPINB5	1036.89009054
SERPINE1	2204.18046742
SESN1	3136.686271474037
SESN2	645.9761646805888
SESN3	429.1102770453746
SETD1A	2119.01723803982
SETD1B	2794.2575065736883
SETD2	5212.957727133177
SETD7	9950.680622199048
SETDB1	1867.767257391176
SETDB2	904.7814773222165
SETMAR	1557.4036139880054
SF3A1	8444.871304926954
SF3A2	3282.066765967425
SF3A3	3764.0078935056204
SF3B1	13256.781593420395
SF3B2	11462.579979892203
SF3B3	6913.857800659679
SF3B4	3804.815585824153
SF3B5	4441.341084974726
SFN	7381.54500019
SGMS1	3010.466742767482
SGMS2	2221.1397146325185
SGPL1	6118.96212893
SGPP1	1492.416344216752
SGPP2	152.84402569242562
SH2B2	66.4673425166
SHC1	6092.339324408041
SHC2	3663.5334120097723
SHC3	13.236399164239375
SHC4	35.26532270549632
SHISA5	10906.15295
SHMT1	1426.221269542535
SHMT2	2999.470728217465
SHROOM1	4708.6978021971745
SHROOM2	2121.3833191461326
SHROOM3	7124.918917339069
SHROOM4	459.1712583190673
SI	392.947125058
SIAH1	1298.87237773
SIGLEC1	150.179500077
SIK1	9031.09619254
SIK2	1896.82781303
SIN3A	4409.96790358
SIRT1	1749.89999613
SKP1	14584.667563090099
SKP2	218.05546742
SLC16A10	99.56036217326279
SLC16A2	1182.9635505368656
SLC24A4	20.252893127975117
SLC25A31	0.37943042872633337
SLC25A4	4217.957069340097
SLC25A5	9947.169536462772
SLC25A6	40401.644532407474
SLC26A4	1491.26701052
SLC27A1	2753.9119331353277
SLC27A2	801.1480034039367
SLC27A4	2232.7649164193526
SLC27A5	450.09602983268525
SLC27A6	251.36393360155978
SLC2A1	3421.62713512
SLC2A2	0.302159108497
SLC2A4	870.400383068
SLC5A5	16.352248104
SLC8A1	2677.9211228867152
SLC8A2	113.13314502383892
SLC8A3	33.88353196092258
SLC9A1	3886.05231388
SLCO1C1	3.54316282309
SLU7	2719.40721251
SMAD2	3880.275383067231
SMAD3	3126.5941224227686
SMAD4	6354.75656458
SMC1A	4483.794304292214
SMC1B	9.057556879762322
SMC3	2700.26358149
SMNDC1	1318.54409147
SMOX	1873.14885467
SMPD1	3997.6069880852006
SMPD2	919.5780258476152
SMPD3	1007.0334120147212
SMPD4	3947.680622200389
SMS	16422.7631365
SMUG1	1430.25116081
SNAI1	139.163713048
SNAI2	1341.96749729
SNAP25	462.908237889
SNRNP200	13914.9558505
SNRNP27	1480.09139452
SNRNP40	1960.89707476
SNRNP70	8616.86018031
SNRPA	3227.94253985
SNRPA1	869.405684105
SNRPB	6661.84607645171
SNRPB2	1881.32270546
SNRPC	2510.53314115
SNRPD1	1384.028459216205
SNRPD2	6701.5778904195195
SNRPD3	4331.899974084971
SNRPE	1706.9197686119567
SNRPF	1499.7009363877348
SNRPG	1478.9518650350335
SNU13	7023.73572202
SNW1	3145.47349482
SOAT1	5582.338608577662
SOAT2	2.6983245627621355
SOCS1	166.27938786528983
SOCS2	5430.822415254196
SOCS3	7360.948479326926
SOCS4	1138.9766676967838
SOCS5	1548.1077813012514
SOCS6	1516.549760095802
SOCS7	179.47318526460748
SORBS1	13756.9452871
SORD	27719.4562583
SOS1	3396.3720592761006
SOS2	2695.838182943899
SOX9	6257.94652531
SP1	6170.2458404243225
SPCS1	6091.50959043
SPCS2	3023.38084275
SPCS3	8078.28824872
SPDYA	28.639873471682645
SPDYC	0.19329438167475596
SPDYE1	15.460877766601167
SPDYE2	1.2154271784567696
SPDYE3	149.51754217609286
SPDYE4	0.2419130165609406
SPDYE5	11.572086364352554
SPDYE6	37.50290202746077
SPHK1	190.96412571529652
SPHK2	1292.7905395847035
SPN	274.338995512
SPP1	996.4483826043613
SPR	2863.35070036
SPTAN1	14014.4088763
SPTLC1	3703.913461534361
SPTLC2	2912.085261566
SPTLC3	592.6851687045927
SQLE	2643.8142122
SQRDL	3536.74467962
SRC	5264.875948
SRD5A1	492.11803513404055
SRD5A2	1246.933292062167
SRD5A3	1006.4774644037926
SREBF1	10068.8269525
SRM	3187.34934608
SRP14	13223.4237541
SRP19	1910.37749304
SRP54	3445.01541944
SRP68	5062.62209797
SRP72	5555.70031729
SRP9	9510.10066166
SRPRB	4296.51499381
SRR	696.923305022
SRSF1	9158.223030524885
SRSF10	3362.1638678225995
SRSF2	6475.127887515951
SRSF3	12136.483709928389
SRSF4	4576.455908527066
SRSF5	12274.882100268418
SRSF6	10365.481214247047
SRSF7	5184.45083965161
SRSF8	4698.751837954652
SRSF9	6665.02457050216
SSBP1	2239.3762382
SSTR1	748.7833539703267
SSTR2	111.63691765976685
SSTR5	32.26083423619196
SSX2IP	1483.79101532
STAG1	1695.245028632493
STAG2	6435.599907137507
STAR	20.6256771398
STAT1	8965.08702213
STAT3	14199.7386627
STAT5A	1620.6741990401993
STAT5B	5264.4513039789235
STEAP3	1503.25092865
STIM1	4589.422167624279
STIM2	1735.5934646357202
STK11	2908.945538622637
STS	1516.50373394
STX1A	165.243813071
SUCLA2	2265.717838386025
SUCLG1	4055.7440798790944
SUCLG2	4132.275692634881
SUCNR1	25.781032347941174
SULT1E1	14.3008435227
SULT2A1	66.7761762885
SULT2B1	2250.27830444
SUOX	3183.69824718
SUV39H1	440.2985799412531
SUV39H2	605.3981968735183
SYF2	2978.096095806355
SYMPK	5461.49903266
SYNJ1	564.9852577002935
SYNJ2	1857.100371461654
TACR1	188.90129236964168
TACR2	222.89502399018883
TACR3	0.12130475158648465
TAF1	2310.9435652365987
TAF10	2188.3937084
TAF11	1281.46549393
TAF12	801.930970438
TAF13	410.470708869
TAF15	7395.61464944
TAF1L	67.06346076459053
TAF2	1609.59112367
TAF3	375.543975391
TAF4	869.2880165611807
TAF4B	324.9188012688194
TAF5	204.29476861233042
TAF5L	1234.1827116576694
TAF6	3131.1694253998776
TAF6L	866.0219780201226
TAF7	8060.70080096195
TAF7L	23.5659147191009
TAF8	1270.8882139
TAF9	2945.487834890965
TAF9B	2254.189753909035
TALDO1	9599.07315044
TAP1	4569.60845844
TAP2	2279.8327519
TAT	2.09152994892
TAZ	659.0125963466652
TBC1D4	3976.83475855
TBP	622.8076342684747
TBPL1	1077.8283160508502
TBPL2	0.047844760872968635
TBXA2R	119.39096115159917
TBXAS1	927.169478409
TCERG1	1779.46788423
TCF7	646.9564889340185
TCF7L1	1140.5741758223958
TCF7L2	1537.2251973353195
TCIRG1	2507.0577890386267
TDG	865.750561059
TDO2	355.809510912
TECR	4467.78004566
TFDP1	3612.0151098948013
TFDP2	981.3383570651991
TG	3158.87794072
TGFB1	1712.279968274456
TGFB2	2075.4258241768157
TGFB3	4966.5083578387275
TGFBR1	3035.721830988214
TGFBR2	5287.085416341786
TH	23.6363952948
THBS1	12048.6982278
THBS2	1551.3861824790506
THBS3	1003.0117476003207
THBS4	2723.1218638754167
THOC1	837.6189057447586
THOC2	3448.266309394385
THOC3	1502.1811252089478
THOP1	3274.74792989
THRA	2849.73845418726
THRB	2420.11134112
THTPA	1551.50398081
TIAM1	799.561813187
TIGAR	564.4010795525177
TIGIT	68.9735722024
TJAP1	1698.19996905
TJP1	7392.8031071
TJP2	4740.73363256
TJP3	857.194184337
TK1	590.8519772481649
TK2	2155.7245202018353
TKFC	2897.10613682
TKT	9174.679422697276
TKTL1	4.107239591400063
TKTL2	0.21329902491912106
TLN1	28882.536139901782
TLN2	1076.5225179922263
TM7SF2	6784.13860161
TMEM86B	149.803107104
TMLHE	255.090736728
TNC	7537.490017019601
TNF	21.0238740133
TNFRSF10A	169.53536604250112
TNFRSF10B	1811.13407367
TNFRSF10C	97.82566553176997
TNFRSF10D	301.5351919211899
TNFRSF11A	237.81842981
TNFRSF1A	5242.584449
